,hpi,perm,wage,supply,mr
1990-03-31,50.02,77.69148140873453,380626739.244896,7.466666666666666,10.131538461538462
1990-06-30,49.9,87.45290855477039,392092228.674778,8.133333333333333,10.323846153846155
1990-09-30,50.29,81.1699088480136,402080102.86075896,8.133333333333333,10.103076923076923
1990-12-31,50.59666666666666,68.17625873730837,412917625.10069305,8.466666666666667,9.95923076923077
1991-03-31,51.35333333333333,93.18502704187087,412464754.317424,8.200000000000001,9.500769230769231
1991-06-30,51.85,93.81188594673584,420913179.961851,7.1000000000000005,9.522307692307693
1991-09-30,52.35,101.4006168198003,429356828.432065,7.1000000000000005,9.273076923076923
1991-12-31,53.11666666666667,110.1712597881007,429594788.17011297,6.366666666666667,8.69
1992-03-31,53.74,109.69882252667533,456028639.31176907,5.3999999999999995,8.688461538461539
1992-06-30,54.71666666666667,131.89920174365065,455802338.44736,5.8999999999999995,8.677692307692308
1992-09-30,56.00333333333333,135.85048515520864,460072289.4583231,5.166666666666667,8.017692307692307
1992-12-31,58.35333333333333,171.175125938753,474048669.084671,5.166666666666667,8.192142857142857
1993-03-31,59.88,163.68067678336732,478455516.776511,5.366666666666667,7.723333333333334
1993-06-30,61.82,153.01420800758635,494505351.785111,5.066666666666666,7.453076923076923
1993-09-30,64.53333333333333,194.41004802362,505668713.26305705,5.233333333333333,7.087692307692308
1993-12-31,67.87,199.60505196841868,519917263.6339809,4.766666666666667,7.046428571428572
1994-03-31,70.3,230.22704469154,526467550.636516,5.233333333333333,7.295833333333333
1994-06-30,73.73333333333333,207.12840171420837,544659798.608075,5.566666666666666,8.427692307692308
1994-09-30,75.88,235.52132851864835,561971360.581603,6.133333333333333,8.594285714285714
1994-12-31,76.69,164.77647786023599,554280255.0435821,6.166666666666667,9.105384615384615
1995-03-31,78.20666666666666,171.929921631579,583333377.341208,6.966666666666666,8.785384615384617
1995-06-30,78.27666666666666,179.539095090073,583361469.782725,6.266666666666667,7.917692307692307
1995-09-30,79.25666666666666,204.90894326838801,594326704.917448,6.0,7.696153846153846
1995-12-31,80.61999999999999,238.774226971621,618152877.3693019,6.5,7.339230769230769
1996-03-31,81.68,205.38814503446335,644071466.3504269,5.966666666666666,7.272307692307692
1996-06-30,82.63333333333333,227.98887142195,685116056.6106219,5.966666666666666,8.102307692307692
1996-09-30,82.80666666666667,192.78142283253234,665475100.330199,5.3,8.146923076923077
1996-12-31,82.95666666666666,169.977744198333,685554443.0224769,5.266666666666667,7.703076923076923
1997-03-31,83.64999999999999,188.4611969451303,694907387.9409361,4.433333333333334,7.7930769230769235
1997-06-30,84.56666666666666,184.198013408458,702381535.349601,4.566666666666666,7.926923076923076
1997-09-30,85.15666666666667,200.55661523793265,735966002.562516,4.3,7.47
1997-12-31,86.17666666666666,194.60169387726168,744594166.696983,4.2,7.205384615384616
1998-03-31,87.44666666666667,216.55720641334665,771841971.966439,4.0,7.050000000000001
1998-06-30,88.39,212.66559204539666,804417351.861347,3.9,7.0976923076923075
1998-09-30,89.73666666666668,217.18571134002136,855559603.041688,4.066666666666666,6.872307692307692
1998-12-31,91.29,224.69611839249532,837928579.729467,3.766666666666667,6.764285714285714
1999-03-31,92.88666666666668,207.36197744489667,810818736.0560809,4.0,6.8775
1999-06-30,94.66666666666669,207.53710205269,838377778.563997,3.9333333333333336,7.181538461538461
1999-09-30,96.94666666666669,229.801058749869,854113096.4188219,4.166666666666667,7.786153846153846
1999-12-31,99.04333333333334,217.54350837378468,896613082.6357131,4.266666666666667,7.840714285714285
2000-03-31,101.32333333333334,232.8371050816007,945859982.620459,4.3,8.256923076923076
2000-06-30,103.58,220.13189145224734,957546723.770993,4.533333333333334,8.316153846153846
2000-09-30,106.68666666666668,202.35928834039066,957008427.485953,4.166666666666667,8.02
2000-12-31,110.33333333333331,231.642692117348,998388688.343887,3.9333333333333336,7.620769230769231
2001-03-31,112.84333333333336,225.15236072440499,1023929219.38041,3.766666666666667,7.006923076923077
2001-06-30,115.69333333333331,230.629722050938,1009123259.64093,4.033333333333334,7.13
2001-09-30,117.97333333333334,221.76741938570868,1004261672.21762,4.333333333333333,6.963846153846154
2001-12-31,119.08,203.18371073278664,1014672925.26451,4.066666666666666,6.770769230769231
2002-03-31,120.15666666666664,214.95808357783335,1029897962.77142,4.1000000000000005,6.9715384615384615
2002-06-30,122.05666666666669,224.95924398695232,1052192222.60399,4.166666666666667,6.813076923076922
2002-09-30,122.65666666666668,229.905901809658,1038282751.42495,4.033333333333333,6.28923076923077
2002-12-31,124.15666666666668,223.87314053385933,1033700344.15683,4.0,6.075384615384616
2003-03-31,124.89,225.350689637295,1020848800.19237,4.2,5.840769230769231
2003-06-30,125.32,205.7833913880647,1050257500.51668,3.8333333333333335,5.506923076923077
2003-09-30,126.34,238.67149949599198,1052467414.68738,3.6333333333333333,6.033846153846154
2003-12-31,126.61,242.85190043076065,1051602806.49454,3.9666666666666663,5.9192857142857145
2004-03-31,127.40666666666668,247.21504627328167,1065562287.03869,3.6999999999999997,5.5975
2004-06-30,128.64,241.37561853655166,1070905511.03771,3.9,6.106153846153846
2004-09-30,128.86333333333334,214.850741338459,1104847466.13967,4.3,5.894285714285714
2004-12-31,130.63666666666666,217.69452069254132,1101624369.00647,4.1000000000000005,5.7361538461538455
2005-03-31,132.47333333333333,197.00212891828536,1100500510.60099,4.266666666666667,5.768461538461538
2005-06-30,132.93666666666667,199.91414714835267,1128943321.28373,4.266666666666667,5.708461538461538
2005-09-30,133.25666666666666,193.771436020357,1181898029.76946,4.466666666666667,5.7638461538461545
2005-12-31,134.03666666666666,154.37718494696898,1159096556.91697,4.8,6.226153846153846
2006-03-31,134.56333333333333,181.53666202447496,1207851326.1317,5.766666666666667,6.2469230769230775
2006-06-30,134.63,120.28149902504367,1191477039.06904,6.266666666666667,6.602307692307692
2006-09-30,134.87,88.7824939892757,1206442298.68499,6.8999999999999995,6.5600000000000005
2006-12-31,135.55999999999997,101.57188648797633,1222524014.80702,6.8,6.243846153846154
2007-03-31,136.63,103.0604113039085,1256721101.55313,7.666666666666667,6.214615384615384
2007-06-30,136.98,103.93711487567937,1287029130.52978,7.8,6.358461538461539
2007-09-30,137.69333333333336,89.70735527644996,1286090562.7591,8.9,6.5515384615384615
2007-12-31,137.75333333333333,79.21987221170836,1291119168.69638,9.166666666666666,6.224615384615385
2008-03-31,136.53,63.410316929044704,1305777380.82215,9.833333333333334,5.872307692307692
2008-06-30,136.24,64.57570293652186,1313104775.94523,10.566666666666666,6.086923076923076
2008-09-30,136.09,65.8796599493691,1325436215.84678,10.9,6.322307692307692
2008-12-31,133.76,39.801208572335035,1323911586.33319,11.4,5.841428571428572
2009-03-31,133.41666666666666,22.1309756819527,1287045004.56831,11.233333333333334,5.06
2009-06-30,132.58333333333334,27.08051605674203,1257113896.46627,9.5,5.012307692307692
2009-09-30,132.97333333333333,38.14757595543857,1269973368.8586302,7.733333333333333,5.162307692307692
2009-12-31,134.71666666666667,33.028153740314366,1275103089.0290802,7.666666666666667,4.922142857142857
2010-03-31,133.67,47.306760452370064,1245518458.56234,7.833333333333333,4.995833333333334
2010-06-30,134.63333333333333,34.055297138007965,1293983510.11591,7.933333333333334,4.922307692307692
2010-09-30,133.34333333333333,34.720284596316866,1304735862.26029,8.433333333333334,4.4471428571428575
2010-12-31,132.49666666666667,45.73723577803933,1322029397.2385302,7.8,4.436153846153847
2011-03-31,133.74666666666667,52.18653666360424,1328297027.4215698,7.533333333333334,4.846923076923077
2011-06-30,134.24333333333334,58.98014022422067,1339957539.36672,6.633333333333333,4.650769230769231
2011-09-30,134.9,65.7795063584356,1404996413.40984,6.5,4.291538461538462
2011-12-31,135.25666666666666,53.131867603397204,1350796191.89311,5.666666666666667,4.002307692307692
2012-03-31,136.01666666666665,79.4185380904281,1416810344.8779302,5.0,3.9223076923076925
2012-06-30,137.88333333333333,87.29106447848808,1423466367.348,4.8,3.7946153846153843
2012-09-30,139.91,96.91368130515917,1424881652.51241,4.566666666666666,3.553846153846154
2012-12-31,141.6,118.21867415101799,1442157476.06853,4.666666666666667,3.3592307692307695
2013-03-31,143.33,146.09661674954802,1458445192.71446,4.1000000000000005,3.496923076923077
