,hpi,perm,wage,supply,mr
1990-03-31,83.67333333333333,,,7.466666666666666,10.131538461538462
1990-06-30,83.58333333333333,,,8.133333333333333,10.323846153846155
1990-09-30,82.89,,,8.133333333333333,10.103076923076923
1990-12-31,83.61,,,8.466666666666667,9.95923076923077
1991-03-31,84.42333333333333,,,8.200000000000001,9.500769230769231
1991-06-30,84.77333333333333,,,7.1000000000000005,9.522307692307693
1991-09-30,84.52666666666666,,,7.1000000000000005,9.273076923076923
1991-12-31,84.30333333333333,,,6.366666666666667,8.69
1992-03-31,83.58999999999999,,,5.3999999999999995,8.688461538461539
1992-06-30,83.46333333333332,,,5.8999999999999995,8.677692307692308
1992-09-30,83.55333333333333,,,5.166666666666667,8.017692307692307
1992-12-31,83.35000000000001,,,5.166666666666667,8.192142857142857
1993-03-31,84.75666666666666,,,5.366666666666667,7.723333333333334
1993-06-30,87.07000000000001,,,5.066666666666666,7.453076923076923
1993-09-30,85.39333333333333,,,5.233333333333333,7.087692307692308
1993-12-31,82.40333333333332,,,4.766666666666667,7.046428571428572
1994-03-31,82.94,,,5.233333333333333,7.295833333333333
1994-06-30,84.20666666666666,,,5.566666666666666,8.427692307692308
1994-09-30,84.88,,,6.133333333333333,8.594285714285714
1994-12-31,85.01,,,6.166666666666667,9.105384615384615
1995-03-31,85.55666666666667,,,6.966666666666666,8.785384615384617
1995-06-30,84.91333333333334,,,6.266666666666667,7.917692307692307
1995-09-30,85.23333333333333,,,6.0,7.696153846153846
1995-12-31,86.14333333333333,,,6.5,7.339230769230769
1996-03-31,85.54,,,5.966666666666666,7.272307692307692
1996-06-30,85.48,,,5.966666666666666,8.102307692307692
1996-09-30,87.48333333333333,,,5.3,8.146923076923077
1996-12-31,88.66333333333334,,,5.266666666666667,7.703076923076923
1997-03-31,89.30666666666667,,,4.433333333333334,7.7930769230769235
1997-06-30,88.04666666666667,,,4.566666666666666,7.926923076923076
1997-09-30,87.75,,,4.3,7.47
1997-12-31,88.87,,,4.2,7.205384615384616
1998-03-31,89.63333333333333,,,4.0,7.050000000000001
1998-06-30,90.22333333333334,,,3.9,7.0976923076923075
1998-09-30,91.48333333333332,,,4.066666666666666,6.872307692307692
1998-12-31,93.14666666666666,,,3.766666666666667,6.764285714285714
1999-03-31,93.47333333333334,,,4.0,6.8775
1999-06-30,94.21333333333332,,,3.9333333333333336,7.181538461538461
1999-09-30,96.16,,,4.166666666666667,7.786153846153846
1999-12-31,98.47666666666667,,,4.266666666666667,7.840714285714285
2000-03-31,99.97666666666667,,,4.3,8.256923076923076
2000-06-30,101.75666666666666,,,4.533333333333334,8.316153846153846
2000-09-30,103.52666666666666,,,4.166666666666667,8.02
2000-12-31,104.71666666666664,,,3.9333333333333336,7.620769230769231
2001-03-31,107.86333333333334,,,3.766666666666667,7.006923076923077
2001-06-30,111.17,,,4.033333333333334,7.13
2001-09-30,112.96999999999998,,,4.333333333333333,6.963846153846154
2001-12-31,114.71333333333332,,,4.066666666666666,6.770769230769231
2002-03-31,117.77,,,4.1000000000000005,6.9715384615384615
2002-06-30,121.05666666666669,,,4.166666666666667,6.813076923076922
2002-09-30,124.18,,,4.033333333333333,6.28923076923077
2002-12-31,125.98666666666666,,,4.0,6.075384615384616
2003-03-31,127.21666666666664,,,4.2,5.840769230769231
2003-06-30,130.68666666666667,,,3.8333333333333335,5.506923076923077
2003-09-30,135.89,,,3.6333333333333333,6.033846153846154
