,hpi,perm,wage,supply,mr
1990-03-31,83.22,1450.3501669539367,60130137263.3897,7.466666666666666,10.131538461538462
1990-06-30,82.00333333333333,1102.5281171720897,60064689043.4824,8.133333333333333,10.323846153846155
1990-09-30,79.63,1038.619418607266,60168148927.5352,8.133333333333333,10.103076923076923
1990-12-31,78.10333333333334,959.2686086760664,59888416333.6826,8.466666666666667,9.95923076923077
1991-03-31,76.15333333333332,999.9843568093147,58975464912.5445,8.200000000000001,9.500769230769231
1991-06-30,75.14999999999999,1160.2899397463632,60272774468.0445,7.1000000000000005,9.522307692307693
1991-09-30,75.77666666666666,1220.3822828631467,60225645480.7096,7.1000000000000005,9.273076923076923
1991-12-31,76.18333333333334,1251.5765281396632,60006738367.917,6.366666666666667,8.69
1992-03-31,76.36,1502.9263112850267,62439523897.8671,5.3999999999999995,8.688461538461539
1992-06-30,76.76666666666667,1165.1180796964134,61879190845.8734,5.8999999999999995,8.677692307692308
1992-09-30,76.93333333333334,1218.2282863595435,62571525563.2664,5.166666666666667,8.017692307692307
1992-12-31,77.10000000000001,1226.5797314807767,68155386263.8432,5.166666666666667,8.192142857142857
1993-03-31,77.75666666666666,1407.9742192772799,60263338246.6059,5.366666666666667,7.723333333333334
1993-06-30,78.05,1488.4617376822869,64220385948.1979,5.066666666666666,7.453076923076923
1993-09-30,78.31,1785.1883947040299,65696933896.8283,5.233333333333333,7.087692307692308
1993-12-31,78.67333333333333,1821.1013150729434,70553562744.6255,4.766666666666667,7.046428571428572
1994-03-31,79.30666666666667,1623.6232601951433,64152428451.6017,5.233333333333333,7.295833333333333
1994-06-30,79.91333333333334,1999.8786418670732,66718649076.0331,5.566666666666666,8.427692307692308
1994-09-30,80.23666666666666,1976.0644027386134,69020596946.2047,6.133333333333333,8.594285714285714
1994-12-31,80.17,1976.4323666910302,68749566419.5772,6.166666666666667,9.105384615384615
1995-03-31,80.25333333333333,1649.6685543053136,70483657035.7876,6.966666666666666,8.785384615384617
1995-06-30,80.08333333333333,1644.3314376689368,70138211642.703,6.266666666666667,7.917692307692307
1995-09-30,79.99333333333334,1658.0454967340331,70245978452.4639,6.0,7.696153846153846
1995-12-31,80.26333333333334,1599.6474788095666,72014459323.884,6.5,7.339230769230769
1996-03-31,80.48666666666666,1659.0341200765,74528562893.8502,5.966666666666666,7.272307692307692
1996-06-30,80.76666666666667,1720.1937823652868,74710570870.243,5.966666666666666,8.102307692307692
1996-09-30,81.18666666666667,1987.8972327613035,74273920479.2615,5.3,8.146923076923077
1996-12-31,81.23333333333333,1885.3350506725135,77042398418.3254,5.266666666666667,7.703076923076923
1997-03-31,81.91333333333334,1905.5105570052135,79388372696.875,4.433333333333334,7.7930769230769235
1997-06-30,82.28333333333333,1964.9513611825234,78333874067.6907,4.566666666666666,7.926923076923076
1997-09-30,82.73,1924.1817641609666,84537467265.473,4.3,7.47
1997-12-31,83.89666666666666,1923.2953916073666,84224425350.498,4.2,7.205384615384616
1998-03-31,85.19666666666666,2166.5800599330164,83922687477.1282,4.0,7.050000000000001
1998-06-30,86.55,2154.591299266214,86322046215.7715,3.9,7.0976923076923075
1998-09-30,88.21333333333332,2185.82123487038,87238781623.6447,4.066666666666666,6.872307692307692
1998-12-31,89.91000000000001,2376.5846471712666,89588281522.5248,3.766666666666667,6.764285714285714
1999-03-31,91.79666666666668,2357.8509964264067,89010798825.4332,4.0,6.8775
1999-06-30,94.01333333333334,2357.501586584467,91404867381.0226,3.9333333333333336,7.181538461538461
1999-09-30,96.78333333333336,2463.7997556034134,94677258473.0703,4.166666666666667,7.786153846153846
1999-12-31,99.13666666666666,2057.363891131097,95904212339.0409,4.266666666666667,7.840714285714285
2000-03-31,101.63,2312.362817446023,99369095588.7598,4.3,8.256923076923076
2000-06-30,105.36333333333334,2166.07313197709,100185046416.838,4.533333333333334,8.316153846153846
2000-09-30,108.54,2011.3029439985366,102032096529.344,4.166666666666667,8.02
2000-12-31,111.41666666666669,2117.0222369371436,105191296492.471,3.9333333333333336,7.620769230769231
2001-03-31,114.86666666666667,1999.0513028943733,109555105287.119,3.766666666666667,7.006923076923077
2001-06-30,118.13666666666666,1899.7650854000196,103416087281.47,4.033333333333334,7.13
2001-09-30,121.56666666666668,1958.577558833417,102135571999.914,4.333333333333333,6.963846153846154
2001-12-31,124.80333333333334,1882.8682505424938,101905501054.638,4.066666666666666,6.770769230769231
2002-03-31,127.92333333333332,2076.2747404539937,102748127039.406,4.1000000000000005,6.9715384615384615
2002-06-30,132.80666666666664,1974.7202245904934,102341785695.782,4.166666666666667,6.813076923076922
2002-09-30,139.31666666666666,1954.1149077842665,102010278094.681,4.033333333333333,6.28923076923077
2002-12-31,144.55333333333334,1839.1340687409336,101247969452.664,4.0,6.075384615384616
2003-03-31,149.32000000000002,1675.7572385564633,100020143805.089,4.2,5.840769230769231
2003-06-30,153.04,1793.01009145211,103926228031.675,3.8333333333333335,5.506923076923077
2003-09-30,156.97,1873.5166434873165,105033391322.638,3.6333333333333333,6.033846153846154
2003-12-31,162.37,1959.6345772715767,106647514217.67,3.9666666666666663,5.9192857142857145
2004-03-31,167.89666666666668,1696.6966297892634,107057888463.235,3.6999999999999997,5.5975
2004-06-30,173.02666666666667,1697.9019825330734,108181989855.349,3.9,6.106153846153846
2004-09-30,178.85333333333332,1621.3474655123,111323785969.268,4.3,5.894285714285714
2004-12-31,184.13,1585.7179009804033,115027906340.942,4.1000000000000005,5.7361538461538455
2005-03-31,190.53,1581.6455902391801,110819659695.761,4.266666666666667,5.768461538461538
2005-06-30,197.46666666666667,1557.16444636103,114263920060.207,4.266666666666667,5.708461538461538
2005-09-30,203.16333333333333,1778.8939091205866,119698532635.548,4.466666666666667,5.7638461538461545
2005-12-31,209.25333333333333,1518.4818397835068,120084620163.572,4.8,6.226153846153846
2006-03-31,214.14,1680.4164377607667,124815588856.785,5.766666666666667,6.2469230769230775
2006-06-30,216.27,1451.5169850022103,123167613735.603,6.266666666666667,6.602307692307692
