,hpi,perm,wage,supply,mr
1990-03-31,79.08666666666666,9.0,227852911.255465,7.466666666666666,10.131538461538462
1990-06-30,79.36,7.333333333333333,223858586.249044,8.133333333333333,10.323846153846155
1990-09-30,79.76333333333334,6.0,221866705.53829905,8.133333333333333,10.103076923076923
1990-12-31,79.91333333333334,6.333333333333333,215610073.45195,8.466666666666667,9.95923076923077
1991-03-31,80.56333333333333,9.333333333333334,224348150.398873,8.200000000000001,9.500769230769231
1991-06-30,80.87333333333333,8.666666666666666,224110760.743419,7.1000000000000005,9.522307692307693
1991-09-30,80.99333333333334,9.333333333333334,232223285.767909,7.1000000000000005,9.273076923076923
1991-12-31,81.27999999999999,7.666666666666667,224649452.80230895,6.366666666666667,8.69
1992-03-31,82.11333333333333,13.666666666666666,231150533.00368,5.3999999999999995,8.688461538461539
1992-06-30,82.19,14.333333333333334,232337727.59562403,5.8999999999999995,8.677692307692308
1992-09-30,82.42,14.333333333333334,235332042.362844,5.166666666666667,8.017692307692307
1992-12-31,83.67,10.333333333333334,248100863.555096,5.166666666666667,8.192142857142857
1993-03-31,84.09666666666666,15.333333333333334,233910935.84167,5.366666666666667,7.723333333333334
1993-06-30,84.34666666666668,13.333333333333334,238652078.122818,5.066666666666666,7.453076923076923
1993-09-30,86.25333333333333,17.666666666666668,234910943.12173,5.233333333333333,7.087692307692308
1993-12-31,86.17,10.666666666666666,242795065.290816,4.766666666666667,7.046428571428572
1994-03-31,86.21666666666665,19.0,234265307.438521,5.233333333333333,7.295833333333333
1994-06-30,87.41000000000001,13.666666666666666,240922890.317254,5.566666666666666,8.427692307692308
1994-09-30,88.46666666666665,14.333333333333334,251152877.556815,6.133333333333333,8.594285714285714
1994-12-31,86.99666666666667,13.666666666666666,249930585.02346295,6.166666666666667,9.105384615384615
1995-03-31,91.12,13.0,256816019.70574903,6.966666666666666,8.785384615384617
1995-06-30,91.33666666666666,14.0,257948343.930502,6.266666666666667,7.917692307692307
1995-09-30,91.75,12.666666666666666,255135317.072827,6.0,7.696153846153846
1995-12-31,92.16,10.666666666666666,261654338.706713,6.5,7.339230769230769
1996-03-31,92.43,12.666666666666666,267441397.894091,5.966666666666666,7.272307692307692
1996-06-30,93.11,16.0,267140835.264621,5.966666666666666,8.102307692307692
1996-09-30,93.05666666666669,14.333333333333334,267583669.32500297,5.3,8.146923076923077
1996-12-31,94.90666666666668,11.0,277884454.341879,5.266666666666667,7.703076923076923
1997-03-31,95.14666666666666,12.666666666666666,293845793.457095,4.433333333333334,7.7930769230769235
1997-06-30,95.32666666666668,15.666666666666666,301837808.9874549,4.566666666666666,7.926923076923076
1997-09-30,96.33,11.666666666666666,302631133.127723,4.3,7.47
1997-12-31,97.56,11.0,314031502.794754,4.2,7.205384615384616
1998-03-31,98.71333333333332,13.0,297087460.444449,4.0,7.050000000000001
1998-06-30,97.8,9.0,303269738.70879304,3.9,7.0976923076923075
1998-09-30,100.21,10.666666666666666,306267026.06774104,4.066666666666666,6.872307692307692
1998-12-31,100.54,12.666666666666666,310445897.985496,3.766666666666667,6.764285714285714
1999-03-31,99.94,10.666666666666666,306101409.83136404,4.0,6.8775
1999-06-30,99.78000000000002,15.666666666666666,312697039.509171,3.9333333333333336,7.181538461538461
1999-09-30,98.34333333333332,15.333333333333334,326093766.68506,4.166666666666667,7.786153846153846
1999-12-31,99.06333333333332,18.0,328847582.769671,4.266666666666667,7.840714285714285
2000-03-31,101.08333333333331,20.333333333333332,334424637.589925,4.3,8.256923076923076
2000-06-30,102.58666666666666,20.0,339214691.985135,4.533333333333334,8.316153846153846
2000-09-30,104.06666666666666,17.666666666666668,342844120.067021,4.166666666666667,8.02
2000-12-31,104.24,12.333333333333334,336114535.550554,3.9333333333333336,7.620769230769231
2001-03-31,106.16,14.666666666666666,345690863.56411,3.766666666666667,7.006923076923077
2001-06-30,107.44666666666666,25.666666666666668,344102604.868783,4.033333333333334,7.13
2001-09-30,108.54333333333334,17.666666666666668,343527438.23814,4.333333333333333,6.963846153846154
2001-12-31,111.10333333333334,10.333333333333334,348683691.733364,4.066666666666666,6.770769230769231
2002-03-31,109.58,16.333333333333332,355316970.194858,4.1000000000000005,6.9715384615384615
2002-06-30,111.93,24.333333333333332,361047886.915596,4.166666666666667,6.813076923076922
2002-09-30,114.93666666666668,13.666666666666666,360635003.71483904,4.033333333333333,6.28923076923077
2002-12-31,115.85,11.0,361649090.075863,4.0,6.075384615384616
2003-03-31,115.74333333333334,26.333333333333332,369233020.881624,4.2,5.840769230769231
2003-06-30,115.98,18.333333333333332,367052117.059026,3.8333333333333335,5.506923076923077
2003-09-30,115.96333333333332,23.0,369891675.814697,3.6333333333333333,6.033846153846154
2003-12-31,117.96999999999998,16.333333333333332,375754838.451857,3.9666666666666663,5.9192857142857145
2004-03-31,119.97333333333331,18.333333333333332,376542636.54195297,3.6999999999999997,5.5975
2004-06-30,121.81,24.333333333333332,386392267.9446721,3.9,6.106153846153846
2004-09-30,122.49666666666668,19.0,391445303.455277,4.3,5.894285714285714
2004-12-31,123.09333333333332,13.333333333333334,408236573.972695,4.1000000000000005,5.7361538461538455
2005-03-31,126.25666666666666,15.666666666666666,402019560.901479,4.266666666666667,5.768461538461538
2005-06-30,128.31,20.0,411004441.46585,4.266666666666667,5.708461538461538
2005-09-30,126.63,17.666666666666668,429513321.720859,4.466666666666667,5.7638461538461545
2005-12-31,129.75666666666666,15.333333333333334,422357057.33042,4.8,6.226153846153846
2006-03-31,130.28666666666666,16.0,435307659.058045,5.766666666666667,6.2469230769230775
2006-06-30,131.65,19.666666666666668,439862591.70143,6.266666666666667,6.602307692307692
2006-09-30,133.84666666666666,12.0,439447905.810482,6.8999999999999995,6.5600000000000005
2006-12-31,133.61666666666667,13.0,445668572.772563,6.8,6.243846153846154
2007-03-31,133.71666666666667,18.0,457856697.930153,7.666666666666667,6.214615384615384
2007-06-30,135.04,21.666666666666668,463360216.629009,7.8,6.358461538461539
2007-09-30,139.12,26.0,476583761.984535,8.9,6.5515384615384615
2007-12-31,141.49,7.333333333333333,472401438.050263,9.166666666666666,6.224615384615385
2008-03-31,138.32000000000002,10.333333333333334,495717245.500912,9.833333333333334,5.872307692307692
2008-06-30,139.25,10.666666666666666,494916009.258181,10.566666666666666,6.086923076923076
2008-09-30,140.23333333333335,6.666666666666667,487858867.029986,10.9,6.322307692307692
2008-12-31,140.67,4.0,502628219.447151,11.4,5.841428571428572
2009-03-31,141.83,47.666666666666664,479315333.524472,11.233333333333334,5.06
2009-06-30,143.20000000000002,5.666666666666667,478422155.29666907,9.5,5.012307692307692
2009-09-30,142.45333333333335,6.666666666666667,489329303.34967697,7.733333333333333,5.162307692307692
2009-12-31,139.75,6.666666666666667,500475217.73516905,7.666666666666667,4.922142857142857
2010-03-31,140.89,4.666666666666667,476581208.704408,7.833333333333333,4.995833333333334
2010-06-30,142.00333333333333,10.666666666666666,496610674.03440994,7.933333333333334,4.922307692307692
2010-09-30,142.83333333333334,6.0,507171817.390102,8.433333333333334,4.4471428571428575
2010-12-31,143.85333333333332,6.333333333333333,513092513.230083,7.8,4.436153846153847
