,hpi,perm,wage,supply,mr
1990-03-31,82.11333333333333,1145.44309306155,3100777785.42549,7.466666666666666,10.131538461538462
1990-06-30,82.83666666666666,987.4842163899638,3176956942.45477,8.133333333333333,10.323846153846155
1990-09-30,83.16333333333334,858.217226342927,3176963893.13275,8.133333333333333,10.103076923076923
1990-12-31,83.28333333333335,790.9492655154536,3182077726.64094,8.466666666666667,9.95923076923077
1991-03-31,83.03333333333335,701.6185077023923,3200219705.74227,8.200000000000001,9.500769230769231
1991-06-30,82.24666666666667,788.2671491351927,3258365784.61692,7.1000000000000005,9.522307692307693
1991-09-30,82.67,716.1279347652604,3280418436.6162,7.1000000000000005,9.273076923076923
1991-12-31,82.35000000000001,779.3877204575666,3306196156.26125,6.366666666666667,8.69
1992-03-31,81.60666666666667,797.3163512867544,3399794873.28616,5.3999999999999995,8.688461538461539
1992-06-30,82.22000000000001,801.501746271629,3428488153.2827897,5.8999999999999995,8.677692307692308
1992-09-30,82.40333333333332,779.3196479004337,3520789576.55919,5.166666666666667,8.017692307692307
1992-12-31,82.53000000000002,945.5961255901684,3889292037.2011,5.166666666666667,8.192142857142857
1993-03-31,82.83666666666666,978.4575067337073,3469237992.2404,5.366666666666667,7.723333333333334
1993-06-30,83.14,962.71201963703,3712708619.0558,5.066666666666666,7.453076923076923
1993-09-30,83.36333333333333,1126.0324122611867,3798659670.50721,5.233333333333333,7.087692307692308
1993-12-31,83.99000000000001,1069.8414044851859,3897526701.25451,4.766666666666667,7.046428571428572
1994-03-31,84.25333333333333,1065.3195845002565,3955293441.24371,5.233333333333333,7.295833333333333
1994-06-30,84.54333333333334,1029.8286514591202,3942353425.3297896,5.566666666666666,8.427692307692308
1994-09-30,84.91666666666667,1059.8191634158734,4135463232.24865,6.133333333333333,8.594285714285714
1994-12-31,85.19333333333333,960.1675354700683,4002530244.9724703,6.166666666666667,9.105384615384615
1995-03-31,85.79666666666667,922.0854457170859,4172723646.08494,6.966666666666666,8.785384615384617
