,hpi,perm,wage,supply,mr
1990-03-31,71.80666666666667,607.5057381780143,3830655681.9283295,7.466666666666666,10.131538461538462
1990-06-30,72.58999999999999,532.1408809419739,3782574088.5054,8.133333333333333,10.323846153846155
1990-09-30,73.17,494.0140774537087,3904874625.13485,8.133333333333333,10.103076923076923
1990-12-31,73.74,418.77187067353134,3896103029.941721,8.466666666666667,9.95923076923077
1991-03-31,74.79,426.24891965174567,4011097639.827621,8.200000000000001,9.500769230769231
1991-06-30,74.69666666666666,552.3358218896591,4058918779.50739,7.1000000000000005,9.522307692307693
1991-09-30,75.22666666666667,576.3354261232511,4095133577.13061,7.1000000000000005,9.273076923076923
1991-12-31,76.19,531.6649700909037,4117117673.63689,6.366666666666667,8.69
1992-03-31,77.08666666666666,725.373534701913,4174851246.36061,5.3999999999999995,8.688461538461539
1992-06-30,77.79333333333334,650.0274721801264,4279768848.5631,5.8999999999999995,8.677692307692308
1992-09-30,78.21333333333332,668.846225788788,4940023588.05934,5.166666666666667,8.017692307692307
1992-12-31,78.75333333333333,729.2977122224694,5337586962.53822,5.166666666666667,8.192142857142857
1993-03-31,79.86,691.9729294536697,4257031518.78745,5.366666666666667,7.723333333333334
1993-06-30,80.83333333333333,720.3608709668557,4565664826.13391,5.066666666666666,7.453076923076923
1993-09-30,81.73,741.1457027569701,4693367082.30626,5.233333333333333,7.087692307692308
1993-12-31,82.52666666666666,813.0420253474382,4923364423.9299,4.766666666666667,7.046428571428572
1994-03-31,83.08666666666666,867.6613887186608,4800891735.005,5.233333333333333,7.295833333333333
1994-06-30,83.57000000000001,832.8742593788551,4815620084.363171,5.566666666666666,8.427692307692308
1994-09-30,84.47,819.8219935503083,5045514669.34142,6.133333333333333,8.594285714285714
1994-12-31,85.37,793.4376432582513,4892397980.51807,6.166666666666667,9.105384615384615
1995-03-31,85.88666666666666,773.919321865614,5114520849.3013,6.966666666666666,8.785384615384617
1995-06-30,86.19666666666667,803.0334305215038,5099879846.40243,6.266666666666667,7.917692307692307
1995-09-30,87.54,865.966065690538,5168902051.38507,6.0,7.696153846153846
1995-12-31,87.89666666666666,992.2396060436396,5158135105.674021,6.5,7.339230769230769
1996-03-31,88.3,966.526317377265,5328789782.88684,5.966666666666666,7.272307692307692
1996-06-30,89.49666666666667,938.7317514437731,5428714899.56159,5.966666666666666,8.102307692307692
1996-09-30,90.12666666666668,978.0474974369276,5460037447.2466,5.3,8.146923076923077
1996-12-31,90.25,919.990175936503,5612711672.15627,5.266666666666667,7.703076923076923
1997-03-31,90.38333333333333,851.5491351854357,5718437409.604071,4.433333333333334,7.7930769230769235
1997-06-30,91.12,901.0040667404857,5798417248.92404,4.566666666666666,7.926923076923076
1997-09-30,91.51666666666668,952.0662584340083,5923077548.49155,4.3,7.47
1997-12-31,91.98,901.2013249482079,6076434197.29737,4.2,7.205384615384616
1998-03-31,92.79333333333334,1024.0907447292147,6142697606.49397,4.0,7.050000000000001
1998-06-30,93.33666666666666,1011.4683890107607,6344257902.87372,3.9,7.0976923076923075
1998-09-30,93.92333333333332,1047.3972319084983,6468975142.44189,4.066666666666666,6.872307692307692
1998-12-31,95.48666666666666,1151.77867468371,6634644054.16579,3.766666666666667,6.764285714285714
1999-03-31,96.46666666666664,1147.4750309726066,6754454524.2646,4.0,6.8775
1999-06-30,97.56333333333332,1144.9626449285033,6705733884.10275,3.9333333333333336,7.181538461538461
1999-09-30,98.45666666666666,1141.0685656664634,6843624023.65005,4.166666666666667,7.786153846153846
1999-12-31,99.57,1131.0052930685833,7065210446.61435,4.266666666666667,7.840714285714285
2000-03-31,100.72666666666667,1065.4583248512834,7189173319.755079,4.3,8.256923076923076
2000-06-30,101.24666666666668,1029.27953625249,7274471405.857841,4.533333333333334,8.316153846153846
2000-09-30,102.31666666666666,1052.8543316685739,7365463395.44286,4.166666666666667,8.02
2000-12-31,102.52333333333333,1013.4361366366123,7142537046.8591,3.9333333333333336,7.620769230769231
2001-03-31,103.61666666666667,1254.1485661446466,7577123037.061391,3.766666666666667,7.006923076923077
2001-06-30,103.65666666666668,1333.22746446935,7394207869.3362,4.033333333333334,7.13
2001-09-30,104.92666666666666,1126.56013149624,7326627047.05655,4.333333333333333,6.963846153846154
2001-12-31,106.49333333333334,1121.1255701729033,7235397210.592771,4.066666666666666,6.770769230769231
2002-03-31,107.1,1141.2329555795234,7381282380.052959,4.1000000000000005,6.9715384615384615
2002-06-30,108.26,1067.0072466155932,7407969416.3443,4.166666666666667,6.813076923076922
2002-09-30,108.42333333333332,1121.5285475474532,7468840964.17468,4.033333333333333,6.28923076923077
2002-12-31,108.46,1163.82467662883,7470081258.47618,4.0,6.075384615384616
2003-03-31,109.93,1050.4200809427032,7419969057.62524,4.2,5.840769230769231
2003-06-30,109.96333333333332,1073.3635438146932,7531845098.033179,3.8333333333333335,5.506923076923077
2003-09-30,110.23333333333332,1158.8275252339702,7608821894.77842,3.6333333333333333,6.033846153846154
2003-12-31,111.33,1071.2187690433295,7775239849.301941,3.9666666666666663,5.9192857142857145
2004-03-31,112.16666666666669,1062.9481677074466,7822648179.93293,3.6999999999999997,5.5975
2004-06-30,113.01,1002.7860004283084,8028836016.09202,3.9,6.106153846153846
2004-09-30,113.6,971.925380577028,8071183366.72865,4.3,5.894285714285714
2004-12-31,114.36666666666667,1099.9547578292515,8325211616.94392,4.1000000000000005,5.7361538461538455
2005-03-31,114.64666666666666,993.3522238451534,7990216054.322479,4.266666666666667,5.768461538461538
2005-06-30,115.72666666666667,1003.9562904820108,8343813829.83548,4.266666666666667,5.708461538461538
2005-09-30,116.36,1049.207478926209,8709451724.62656,4.466666666666667,5.7638461538461545
2005-12-31,118.12333333333332,1083.1839626232702,8460483078.14887,4.8,6.226153846153846
2006-03-31,117.64,1029.208584124706,8783133658.694359,5.766666666666667,6.2469230769230775
2006-06-30,118.82666666666668,785.8621707359798,8811866741.47592,6.266666666666667,6.602307692307692
2006-09-30,118.72333333333334,697.0950917733667,8734072679.4813,6.8999999999999995,6.5600000000000005
2006-12-31,118.66333333333334,609.1163129254177,8840808854.25383,6.8,6.243846153846154
2007-03-31,118.59,645.2344235434,9140182040.15668,7.666666666666667,6.214615384615384
2007-06-30,118.05333333333334,619.6102316826587,9093462690.71808,7.8,6.358461538461539
2007-09-30,119.13666666666666,564.7124405280193,9085455282.34396,8.9,6.5515384615384615
2007-12-31,117.14,535.0661523174157,9163560237.79183,9.166666666666666,6.224615384615385
2008-03-31,116.15666666666668,405.28938574948705,9487977075.26863,9.833333333333334,5.872307692307692
2008-06-30,114.42,389.2113731746754,9329393855.80739,10.566666666666666,6.086923076923076
2008-09-30,114.41666666666669,372.827268875797,9357137782.17012,10.9,6.322307692307692
2008-12-31,109.81,283.24946286399836,9193376425.6346,11.4,5.841428571428572
2009-03-31,112.29333333333334,245.5944644930947,8891545968.98385,11.233333333333334,5.06
2009-06-30,112.28333333333336,295.73661614928034,8864751342.9684,9.5,5.012307692307692
2009-09-30,111.12333333333332,321.00046099863135,8817717662.91508,7.733333333333333,5.162307692307692
2009-12-31,112.49666666666668,325.409093666587,9048414965.78796,7.666666666666667,4.922142857142857
2010-03-31,114.48666666666666,388.1654066913447,8841973893.80615,7.833333333333333,4.995833333333334
