,hpi,perm,wage,supply,mr
1990-03-31,69.75666666666666,51.44019234177643,257025641.038838,7.466666666666666,10.131538461538462
1990-06-30,69.98666666666666,53.20315547310013,256267475.199978,8.133333333333333,10.323846153846155
1990-09-30,69.49666666666667,47.46046939039587,255536630.14243105,8.133333333333333,10.103076923076923
1990-12-31,70.49,49.70237814811997,257462356.522425,8.466666666666667,9.95923076923077
1991-03-31,71.13666666666667,44.194573763873244,264128828.200667,8.200000000000001,9.500769230769231
1991-06-30,71.50666666666667,54.88636801696706,267636749.43235,7.1000000000000005,9.522307692307693
1991-09-30,71.89,58.7482096188378,271913266.26781404,7.1000000000000005,9.273076923076923
1991-12-31,72.14,61.857224504447835,269334429.564721,6.366666666666667,8.69
1992-03-31,72.11666666666666,61.3331043321725,289908403.898386,5.3999999999999995,8.688461538461539
1992-06-30,72.79666666666667,62.5625112769908,288524325.421656,5.8999999999999995,8.677692307692308
1992-09-30,74.16000000000001,72.75835334885174,296487418.620171,5.166666666666667,8.017692307692307
1992-12-31,75.38666666666667,65.48269898315247,299332426.419177,5.166666666666667,8.192142857142857
1993-03-31,75.86666666666667,70.78973794807536,292972882.713373,5.366666666666667,7.723333333333334
1993-06-30,76.06666666666666,85.66450685622134,300906936.965732,5.066666666666666,7.453076923076923
1993-09-30,77.58666666666666,69.1109318972144,305956906.841419,5.233333333333333,7.087692307692308
1993-12-31,78.64333333333333,82.98787598624133,316691603.389183,4.766666666666667,7.046428571428572
1994-03-31,79.83333333333333,121.45708782691003,315530270.845303,5.233333333333333,7.295833333333333
1994-06-30,81.89666666666666,124.72879386965467,321326014.02617,5.566666666666666,8.427692307692308
1994-09-30,82.54,133.34848586891965,334110342.507728,6.133333333333333,8.594285714285714
1994-12-31,83.25999999999999,126.83209494441434,335446009.910839,6.166666666666667,9.105384615384615
1995-03-31,84.54333333333334,103.42719361197913,347878932.33790696,6.966666666666666,8.785384615384617
1995-06-30,85.64333333333333,106.15454357637867,367493845.337389,6.266666666666667,7.917692307692307
1995-09-30,86.42666666666666,117.121246405988,343390735.740831,6.0,7.696153846153846
1995-12-31,87.62333333333333,127.919100863743,354064859.456577,6.5,7.339230769230769
1996-03-31,88.86,111.861957868864,358795063.68947405,5.966666666666666,7.272307692307692
1996-06-30,90.34999999999998,146.590004799295,363424483.299772,5.966666666666666,8.102307692307692
1996-09-30,91.68666666666668,120.28816847451367,364027084.970886,5.3,8.146923076923077
1996-12-31,92.33,117.5727938736112,373922954.401612,5.266666666666667,7.703076923076923
1997-03-31,92.66,130.32817778211833,382860550.244061,4.433333333333334,7.7930769230769235
1997-06-30,93.66333333333334,104.8173898757475,386317203.554726,4.566666666666666,7.926923076923076
1997-09-30,93.89333333333332,101.39626039408743,387737822.870679,4.3,7.47
1997-12-31,94.25,97.10823033851857,400520761.341529,4.2,7.205384615384616
1998-03-31,95.97333333333334,94.70543617067227,396015373.56934,4.0,7.050000000000001
1998-06-30,97.57666666666668,102.25676285315596,405908203.493657,3.9,7.0976923076923075
1998-09-30,97.83,112.10817619799833,416971075.867902,4.066666666666666,6.872307692307692
1998-12-31,98.41,97.7231372376984,433568606.551842,3.766666666666667,6.764285714285714
1999-03-31,98.49,96.42358495433182,407860662.641907,4.0,6.8775
1999-06-30,98.08333333333331,88.4171165204134,424286618.9911701,3.9333333333333336,7.181538461538461
1999-09-30,98.59,84.1283837856336,429653517.757524,4.166666666666667,7.786153846153846
1999-12-31,99.42333333333332,92.80724227951653,451738613.859866,4.266666666666667,7.840714285714285
2000-03-31,100.11,84.25636230854987,462524206.079212,4.3,8.256923076923076
2000-06-30,101.16,79.44729410089954,455749689.4988951,4.533333333333334,8.316153846153846
2000-09-30,101.69,76.2945458551681,463904476.815791,4.166666666666667,8.02
2000-12-31,102.53666666666668,68.27485905959013,465505177.994894,3.9333333333333336,7.620769230769231
2001-03-31,103.59,77.60036828030364,474562953.175172,3.766666666666667,7.006923076923077
2001-06-30,103.53000000000002,71.49452329728543,471527493.12209296,4.033333333333334,7.13
2001-09-30,103.21999999999998,70.60505671320284,468760915.325761,4.333333333333333,6.963846153846154
2001-12-31,103.72666666666667,81.30987021193833,464361623.36598206,4.066666666666666,6.770769230769231
2002-03-31,104.64333333333332,81.73814409333953,466135965.235855,4.1000000000000005,6.9715384615384615
2002-06-30,106.54666666666668,88.26853155608063,476113053.9776951,4.166666666666667,6.813076923076922
2002-09-30,107.60333333333334,90.8586941559995,475763835.293058,4.033333333333333,6.28923076923077
2002-12-31,108.68333333333334,96.38820417036762,474304732.3854,4.0,6.075384615384616
2003-03-31,108.71,86.97476404311834,488273917.091222,4.2,5.840769230769231
2003-06-30,109.39,105.59502605347109,490815687.704004,3.8333333333333335,5.506923076923077
2003-09-30,111.65333333333336,103.29629915776808,498150689.81199,3.6333333333333333,6.033846153846154
2003-12-31,112.72333333333334,108.5256352606275,503823998.719889,3.9666666666666663,5.9192857142857145
2004-03-31,113.53333333333336,80.83326622476403,517765992.31844807,3.6999999999999997,5.5975
2004-06-30,113.83666666666666,69.56621141692106,522466406.032534,3.9,6.106153846153846
2004-09-30,117.27666666666666,78.42660411530034,534074443.16687405,4.3,5.894285714285714
2004-12-31,119.45333333333332,66.2784929767647,556145335.870664,4.1000000000000005,5.7361538461538455
2005-03-31,121.69333333333331,79.23256532985552,525398288.1865349,4.266666666666667,5.768461538461538
2005-06-30,125.05333333333331,72.82960595748342,553514433.276325,4.266666666666667,5.708461538461538
2005-09-30,126.53333333333336,67.56218890253443,573532465.1207451,4.466666666666667,5.7638461538461545
2005-12-31,128.86333333333334,89.71671709071545,568207326.709622,4.8,6.226153846153846
2006-03-31,131.50666666666666,96.75831837885983,574103574.41655,5.766666666666667,6.2469230769230775
2006-06-30,134.91,71.01562460614757,585381050.456463,6.266666666666667,6.602307692307692
2006-09-30,136.33333333333334,84.65125671594477,581448663.271555,6.8999999999999995,6.5600000000000005
2006-12-31,137.96,61.9751425174013,590439696.303264,6.8,6.243846153846154
2007-03-31,140.02666666666667,62.11565412882064,602681630.724007,7.666666666666667,6.214615384615384
2007-06-30,139.99333333333334,72.56105195982781,613998915.809858,7.8,6.358461538461539
2007-09-30,141.28333333333333,74.6375191584968,611035499.579893,8.9,6.5515384615384615
2007-12-31,143.66666666666666,74.13377838076276,632991202.054158,9.166666666666666,6.224615384615385
2008-03-31,144.64666666666668,54.15553154565077,637058506.915619,9.833333333333334,5.872307692307692
2008-06-30,144.49333333333334,60.951693179060726,631169874.580467,10.566666666666666,6.086923076923076
2008-09-30,144.88666666666666,41.415361978,632610092.824308,10.9,6.322307692307692
2008-12-31,143.33333333333334,34.98083265668103,626776166.850093,11.4,5.841428571428572
2009-03-31,142.31666666666666,34.6030976816617,618892077.689934,11.233333333333334,5.06
2009-06-30,143.65,22.810086619511242,621491469.6930901,9.5,5.012307692307692
2009-09-30,144.35,39.72805796968803,621393494.137071,7.733333333333333,5.162307692307692
2009-12-31,146.31,57.633880693616995,632650024.136567,7.666666666666667,4.922142857142857
2010-03-31,147.14333333333337,29.953949996373666,597027914.062442,7.833333333333333,4.995833333333334
2010-06-30,147.3733333333333,47.3427881205923,635596827.808271,7.933333333333334,4.922307692307692
2010-09-30,146.19333333333336,28.450211650906468,632744903.121248,8.433333333333334,4.4471428571428575
2010-12-31,143.78333333333333,26.344044974398063,639929394.3471861,7.8,4.436153846153847
2011-03-31,141.84333333333333,33.530354693430866,632047805.910683,7.533333333333334,4.846923076923077
2011-06-30,139.91,23.015123104258333,656159091.582377,6.633333333333333,4.650769230769231
2011-09-30,140.92666666666665,23.289202222969596,676261980.035769,6.5,4.291538461538462
2011-12-31,142.89666666666668,39.4062802647953,643683046.643181,5.666666666666667,4.002307692307692
2012-03-31,143.45333333333335,25.9190314749157,681894433.916163,5.0,3.9223076923076925
2012-06-30,142.65666666666667,23.06126422150163,662295008.262974,4.8,3.7946153846153843
2012-09-30,141.8733333333333,22.320546465910336,663395375.179363,4.566666666666666,3.553846153846154
2012-12-31,142.49,40.0485414473371,678734349.107402,4.666666666666667,3.3592307692307695
2013-03-31,144.39666666666665,34.478257390907466,673802653.3702611,4.1000000000000005,3.496923076923077
2013-06-30,145.81333333333336,37.68152796819453,667278978.255929,4.366666666666666,3.6723076923076925
2013-09-30,145.38666666666668,36.3501776309583,667063727.749372,5.466666666666666,4.4399999999999995
2013-12-31,145.92666666666665,41.255572317486106,662752402.599962,5.033333333333334,4.2930769230769235
2014-03-31,148.21,29.814404575056432,678266377.752086,5.333333333333333,4.364615384615385
2014-06-30,150.01666666666668,34.668807559975534,678207626.655994,5.533333333333334,4.227692307692307
2014-09-30,150.0,56.98285466566511,680333461.389202,5.666666666666667,4.135384615384615
2014-12-31,149.57666666666668,29.4452892004509,681007911.730089,5.366666666666667,3.9635714285714285
2015-03-31,148.79,17.370454428595696,706119079.1672571,4.8,3.716666666666667
2015-06-30,149.74666666666667,15.805366035159034,709168532.367557,5.1000000000000005,3.819230769230769
2015-09-30,150.78666666666666,24.152366608883835,722256195.914087,5.366666666666667,3.9546153846153844
2015-12-31,151.79,30.544498915631902,752524210.279808,5.3999999999999995,3.8978571428571427
