,hpi,perm,wage,supply,mr
1990-03-31,66.29333333333334,199.01884735461033,2289798046.22242,7.466666666666666,10.131538461538462
1990-06-30,66.48666666666666,181.61002998964,2331573126.0028896,8.133333333333333,10.323846153846155
1990-09-30,66.83666666666666,190.75551850082238,2337640776.83843,8.133333333333333,10.103076923076923
1990-12-31,67.35666666666667,188.82049957746665,2346313723.30171,8.466666666666667,9.95923076923077
1991-03-31,68.09333333333333,218.56276277593335,2373140012.07017,8.200000000000001,9.500769230769231
1991-06-30,68.91666666666667,235.13780319419166,2409215759.84928,7.1000000000000005,9.522307692307693
1991-09-30,68.91333333333334,253.62017928198566,2413315376.60957,7.1000000000000005,9.273076923076923
1991-12-31,70.05333333333334,245.04552990191067,2422420312.68189,6.366666666666667,8.69
1992-03-31,71.05666666666667,288.657102203437,2491391097.02951,5.3999999999999995,8.688461538461539
1992-06-30,71.52666666666666,301.05471366988735,2514148067.3440104,5.8999999999999995,8.677692307692308
1992-09-30,72.65666666666667,301.0286871231087,2554857262.09901,5.166666666666667,8.017692307692307
1992-12-31,73.63,297.13115836663,2691250441.92163,5.166666666666667,8.192142857142857
1993-03-31,74.54,318.1280022408907,2543463626.69267,5.366666666666667,7.723333333333334
1993-06-30,75.20666666666666,312.77234255617265,2656669584.74427,5.066666666666666,7.453076923076923
1993-09-30,76.64666666666666,375.4395013411667,2695108086.63397,5.233333333333333,7.087692307692308
1993-12-31,77.88,380.6838082279683,2808953317.41665,4.766666666666667,7.046428571428572
1994-03-31,78.89,347.46649366924066,2722960696.40012,5.233333333333333,7.295833333333333
1994-06-30,80.42333333333333,361.331179163672,2807356657.51215,5.566666666666666,8.427692307692308
1994-09-30,81.28333333333333,324.70326365931373,2929795483.46233,6.133333333333333,8.594285714285714
1994-12-31,82.43666666666667,334.5208146240443,2913714889.26355,6.166666666666667,9.105384615384615
1995-03-31,83.18,303.288775550367,3019788643.1474104,6.966666666666666,8.785384615384617
1995-06-30,83.94,283.65546178094604,3030993420.10837,6.266666666666667,7.917692307692307
1995-09-30,85.05,300.5551699868493,3043325127.84025,6.0,7.696153846153846
1995-12-31,85.46999999999998,353.384527049426,3086003187.35916,6.5,7.339230769230769
1996-03-31,86.61666666666667,383.4005535095487,3167883814.11684,5.966666666666666,7.272307692307692
1996-06-30,87.82000000000001,374.02498166323267,3202917579.54105,5.966666666666666,8.102307692307692
1996-09-30,87.83999999999999,355.9977674346673,3226483042.94485,5.3,8.146923076923077
1996-12-31,89.34333333333335,353.26616910187596,3274528825.01654,5.266666666666667,7.703076923076923
1997-03-31,89.80666666666667,327.2129163283127,3371063942.97145,4.433333333333334,7.7930769230769235
1997-06-30,90.20666666666666,307.41327537422734,3340946593.67763,4.566666666666666,7.926923076923076
1997-09-30,91.46333333333332,324.271328475423,3546814422.61994,4.3,7.47
1997-12-31,91.77666666666669,300.377357836241,3490494339.7495303,4.2,7.205384615384616
1998-03-31,92.61666666666667,338.28265377407666,3525365885.99907,4.0,7.050000000000001
1998-06-30,93.48666666666666,372.01120412824434,3545937654.09304,3.9,7.0976923076923075
1998-09-30,94.23666666666666,387.08086895942466,3568509405.9231896,4.066666666666666,6.872307692307692
1998-12-31,96.09333333333332,369.7144022925367,3696637264.80603,3.766666666666667,6.764285714285714
1999-03-31,97.18,344.132415199632,3624285069.53036,4.0,6.8775
1999-06-30,98.25,385.06188538903166,3741932004.43049,3.9333333333333336,7.181538461538461
